start	end	text
248920	261859	First in 2010, then 2015, now 2017, and the country goes to the polls again in a surprise general election, one of the most important in decades.
262680	270832	With the future of Britain at stake for generations to come, tonight, party leaders go head to head, fighting for your support.
271914	275299	Welcome to the ITV Leaders Debate.
298837	299739	Well, good evening.
299859	300721	I'm Julie Etchingham.
300822	307818	Two years ago, seven party leaders debated here in this studio during the 2015 general election campaign.
307938	309903	Seven million people watched that night.
310464	312288	So much has changed since then.
312389	313892	Just two years on,
313872	315835	Five of the seven leaders have changed.
315915	318499	The country has voted to leave the European Union.
318939	322925	We have a new Prime Minister and now a snap general election.
322985	327211	We're now just three weeks from polling day on Thursday, June the 8th.
327231	330837	Tonight we have the 2017 ITV leaders debate.
331137	333781	We invite the same seven parties as last time.
334242	339289	Those who've accepted are Caroline Lucas, leader of the Greens,
339269	341797	Tim Farron, leader of the Liberal Democrats.
342600	345910	Leanne Wood, leader of Plaid Cymru, the Party of Wales.
346632	348237	Paul Nuttall, UKIP leader.
348920	351608	And Nicola Sturgeon, leader of the SNP.
357781	364675	We also invited Theresa May, leader of the Conservative Party, and Labour Party leader Jeremy Corbyn, both declined our invitation.
365377	371129	Our questions are going to focus on the big issues that people care about and which affect everyday life.
371149	374676	You can get involved in the debate online at icv.com.
374656	379246	And if you want to comment on the debate, the Twitter hashtag is ITVdebate.
379506	382392	We'll be taking questions from our studio audience here.
382733	386781	But first, a one-minute opening statement from each of the leaders.
386902	390910	And first of all, we turn to the leader of the Green Party, Caroline Lucas.
391463	391864	Thank you.
392466	393930	Tonight, I'm going to be straight with you.
394491	397980	I'm going to say what I really believe, not just what I think you might want to hear.
398040	402232	Never in my lifetime has our future felt so uncertain.
402873	406924	Brexit, climate change and NHS in crisis.
406904	412375	But when people come together and reach for a bigger future, we've shown we can change the course of history.
413116	416483	With courage, we emerged from the rubble of the Second World War.
417084	421352	With vision, we forged a continent that's lived at peace for the past 70 years.
421953	426482	And with ambition, we built a free and universal NHS.
426462	430166	And we did this not in the good times, but in our darkest moments.
430747	433390	And together, we can make big things happen again.
433450	441179	We can end the scandal of four million children living in poverty in one of the richest countries of the world.
441739	445584	We can transform our energy system to make it the cleanest and greenest.
446024	450750	And we can forge a relationship with Europe which is open and says no to racism.
452371	453793	Carine Lucas, thank you.
453813	455575	Now to Leanne Wood of Plaid Cymru.
456584	465672	Although everyone knows that Plaid Cymru is all about Wales, our vision and our values can benefit people in all parts of the UK.
466593	474480	Our country faces some real challenges, so we must grasp any opportunities that come our way to give ourselves a voice.
475241	481006	Plaid Cymru's positive post-Brexit plan is an alternative to Theresa May's way.
481747	486591	And I have a message for the Prime Minister, who I'm sure is watching tonight.
486571	495863	You may be too scared to come here tonight for your U-turns to be highlighted, for your cruel policies to be exposed.
496383	507417	You want this election to only be about Brexit because that means you avoid talking about the real issues like the NHS, the economy and the cuts you've made to our public services.
508098	509760	That's weak leadership.
509740	511364	weak and unstable.
511886	520710	And I hope all of us here will show you tonight that real leadership means being willing to defend what you stand for, not hide from it.
521031	521954	Leanne Wood, thank you.
522014	524982	We turn now to the leader of the SNP, Nicola Sturgeon.
525468	529757	This election really matters for all of us across the UK.
530318	535608	For Scotland, now more than ever, we need strong voices at Westminster.
536089	543865	We need MPs able to stand up for Scotland and work with others for fair policies across the UK.
543845	552816	The SNP will always stand up against Tory cuts because they are damaging our public services and pushing more people into poverty.
553437	560947	We will stand up for jobs and against an extreme Brexit that will put living standards and jobs at risk.
560967	566494	And we will make sure that Scotland's future is always in Scotland's hands.
566474	571219	The next few years will determine the kind of country we become.
572000	581550	We need strong opposition, holding a Tory government to account, keeping them in check and standing up for the values we hold dear.
581910	585274	Values of social justice, tolerance and community.
585534	590580	The more seats the SNP wins on June the 8th, the stronger Scotland's voice will be.
591120	592221	Nicola Sturgeon, thank you.
592262	593663	Paul Nuttall, Leader of UKIP.
594605	604520	Tonight you will see that there is only one party that is going into this election which is truly committed to the Brexit that people voted for on June the 23rd last year.
605481	612792	And that is a Brexit whereby we are back in control of our own laws, of our own borders and of our own money.
613313	620443	It is also a Brexit whereby we take back full control of our waters and sign free trade deals all over the world.
621183	631665	UKIP is also the only party going into this election with a clear and honest commitment to reducing immigration through a policy of balanced migration.
631915	642949	You will also see that we are the only party that is committed to cutting a foreign aid budget that is costing you, the British taxpayer, around £30 million every single day.
643469	646774	And we want to reinvest that money into our national health service.
647234	650598	And it should be a national health service, not an international health service.
651059	654183	Finally, Brexit would never have happened if it wasn't for UKIP.
654744	656025	We have taken you so far.
656426	659830	Elect UKIP MPs and give us the tools to see this through.
659810	660842	Paul Nuttall, thank you.
661226	663694	And now to Tim Farron, Leader of the Liberal Democrats.
664433	669498	I got into politics to fight, to stand up to those who take you for granted.
669598	671400	I grew up in Preston in the 1980s.
671460	680849	I saw what happens when decent people are taken for granted by a heartless Conservative government and I am determined to stop that happening again.
681329	684192	The decent Britain I love is under threat.
684212	693040	Theresa May, backed by Nigel Farage and Jeremy Corbyn, is going for an extreme Brexit that will damage our futures for generations.
693020	694182	Don't give up.
694823	697948	The Britain I love is not lost yet.
698389	703077	No matter how you voted in the referendum, if you care for our children, don't cut our schools.
703298	707385	If you care for our elderly, don't leave them on trolleys in corridors.
707785	712073	If you want Britain to lead the world, do not turn your back on the world.
712173	714557	A brighter future is still possible.
714677	716340	The fight is not over.
716660	718183	It is time for some hope.
718990	720372	Tim Farron, thank you very much.
720432	723936	That then includes the opening statements from each of our party leaders.
723956	725799	And the format for tonight is simple.
725819	728743	Our audience will put their questions directly to the leaders.
729103	735031	Each will then have one minute to answer before we open things up for a free-flowing debate on the question.
735111	741780	And our first question tonight is from Daryl White, a 25-year-old youth worker from Newport in South Wales.
742060	742821	Good evening to you.
743662	750572	If elected, how would your party negotiate a safe, beneficial and worthwhile deal with Europe for Britain?
750592	752615	Will this deal be better than pre-Brexit?
753996	754958	Daryl, thank you very much.
755278	759624	If elected, how would your party negotiate a safe, beneficial, worthwhile deal with Europe for Britain?
759925	762909	And in addition, will this deal be better than pre-Brexit?
763330	768657	And for the first statement in response to that question, I'll turn to Leanne Wood.
769632	773277	It's difficult to see how it can be better than pre-Brexit.
773838	779085	If I held that view, then I would have campaigned to leave, and I was a Remain campaigner.
779145	786716	That said, I accept the result, and my party said on the day that the result was announced that we accept it.
786756	788518	We've moved on.
788498	802334	Without Plaid Cymru defending Wales' interests, we're at risk of trade deals which would see our health service privatised, our agriculture sector decimated by cheap foreign imports and Wales drained of any power.
802854	807279	It's only by electing Plaid Cymru MPs will Wales' voice be heard.
807319	810723	We've been pretty much ignored since the referendum.
810783	814287	Gibraltar has had more attention than Wales has had.
814267	830777	So it's vital that we have a strong team of Plaid Cymru MPs to advocate Wales' national interests and to make sure that the Tories don't get away with an extreme Brexit that would cause serious harm for many people in many of our communities right throughout the UK.
831138	832581	Leanne Wood, thank you.
832601	833322	Nicola Sturgeon.
833369	854533	this time last year I campaigned passionately for the UK and Scotland to stay within the European Union and I still believe that for all its faults we are better off in the European Union than outside of it and I believe not now but when the time is right at the end of this process Scotland should have a choice about our own future but the priority now is
854513	856737	is the Brexit negotiations.
857279	864373	Because Theresa May is not just pursuing Brexit, she is pursuing a hard, extreme Brexit.
864393	869643	Even today when she published her manifesto, she threatened again to walk away with no deal.
870044	872409	That would be an economic catastrophe.
872730	876437	That would cost in Scotland alone 80,000 jobs.
876417	887382	So my message to people in Scotland, whether you voted remain or to leave, is to vote SNP to strengthen our hand to get a deal that does not sacrifice Scottish jobs and the economy.
887723	892133	Because that kind of deal is not just in the interests of Scotland, but in the interests of all of the UK.
893195	894358	Thank you very much.
894642	897746	And next, it's the Caroline Lucas.
