start	end	text
12653	16308	Tonight, the first ever leaders general election climate debate.
16730	21651	They've all been invited to explain what they do about the emergency on planet Earth.
34675	35156	Good evening.
35376	41766	It is the biggest issue on the planet and today the European Parliament followed the UK's lead in declaring a climate emergency.
42107	50440	So tonight we are clearing the decks and devoting the whole of Channel 4 News to this one crisis in the first ever party leaders climate debate.
50420	53183	The leaders of Britain's biggest parties were all invited.
53583	54464	Five of them are here.
54824	60990	The Liberal Democrats, the Scottish National Party and Plaid Cymru, Labour and the Green Party of England and Wales.
61471	66216	We kept the invitations open to the leaders of the Conservative Party and the Brexit Party.
66596	68778	They have not taken up their places yet.
69419	78688	Instead, a reminder, the ice caps are melting as politicians around the globe fail to cut greenhouse gas emissions in time to stop rising temperatures.
78668	82856	Now, everyone here has grand rhetoric on what we need to do about the climate emergency.
83257	88628	Tonight, we want to test what they'd actually do in government for the next five years and beyond.
89349	94059	Also here are three experts to fact check and give us their view at the end of the debate.
94500	98668	But first, with the scale of the challenge, our chief correspondent, Alex Thompson.
127758	130062	The agony of climate change.
130723	135811	A koala burned but saved from Australia's recent raging bushfires.
136492	139196	What do we want?
139216	139537	Climate justice!
139557	139978	When do we want it?
139998	140078	Now!
140098	142782	From the carriageways to the courts, they get it.
143103	149433	We could face irreversible damage to the natural world and the collapse of our societies.
149733	150795	He gets it.
150944	152125	People are suffering.
152906	154088	People are dying.
154148	158633	She not only gets it, but gave it both barrels to the UN this year.
159655	161657	Even he finally gets it.
162198	162598	Neither.
163419	168065	But what does it take for UK politicians to act instead of talk?
168625	178217	As this year's biodiversity index showed, one in seven species across our islands is now heading for extinction because of human impact.
178467	182651	As predicted, prolonged drought-fuelled fires across the world.
183192	188037	Some man-made, as governments turn rainforest into beef burgers and palm oil.
189058	192101	Another year, too, of ferocious hurricanes and typhoons.
192542	197607	The super-intense storms climatologists predict as we overheat our planet.
198628	202973	And coming home, floods across Europe, from Venice to Doncaster.
204083	210293	Arctic glaciers at risk, threatening every coastal city in the world with catastrophic sea level rise.
211175	212838	We're going to have to do so much more.
213078	228083	That means the people across the lawn in that building are going to have to increase their carbon-cutting emissions ambitions fivefold just to keep pace with the 1.5 degrees C rise in global temperatures.
229447	232231	Oh, and the koala bear saved from the bushfires.
232832	234775	He was put down this week.
235076	236758	His wounds, untreatable.
237679	239222	His pain, unbearable.
249037	255927	Let's start with short opening statements from the leaders in alphabetical order, starting with the co-leader of the Green Party, Sian Berry.
257088	258730	Tonight, this is what you'll see.
259310	262553	Every leader on this stage will agree, with me.
262953	266156	They will all work hard to sound a little bit like the Green Party.
266757	268438	Some might even sound convincing.
269279	270140	It's progress.
270460	272963	But as you watch, ask yourself two important questions.
273303	276086	Do their plans match the scale of the emergency we face?
276346	281050	And do you trust them to get this done without more Greens in Parliament making sure of it?
281671	283793	If the answer is no, then vote Green.
284393	286335	If not now, when?
287075	287541	Thank you.
287642	289120	And next Jeremy Corbyn.
289437	293703	This election is our last chance to tackle the climate and environment emergency.
294264	298249	The climate movement has changed our politics forever and Labour has listened.
298690	302635	Just 100 companies are responsible for 70% of emissions.
303196	307562	And you at home must not pay the price of the transition to a net zero economy.
308043	314171	Labour will kickstart a green industrial revolution, bringing new wealth to all parts of our country.
314592	318617	Labour is on your side and on the side of the environment.
318597	320671	It is time for real change.
321597	324658	Next, for Applied Cymru, its leader Adam Price.
325617	329022	As a new father, the climate crisis feels personal now.
329744	336474	My son is only one, but one day soon he's going to ask me, you had power, so what did you do?
337275	348393	What I want to do is to combine hope with urgency, to make a trinity of zeros, zero carbon, zero waste, zero poverty, our common goal by 2030.
348453	351658	To turn Wales into the world's test bed,
351638	357861	to make this moment not a tipping point of disaster, but a turning point of change.
358403	358784	Thank you.
358804	361193	And now the leader of the SNP, Nicola Sturgeon.
361325	367855	Tackling the global climate emergency is a moral obligation and Scotland is already leading the way.
368175	378791	We have almost halved our emissions and now set a new legal target to reach net zero of all emissions by 2045, five years ahead of the rest of the UK.
379331	385240	That goes further than the Paris Agreement and beyond what international experts say is needed globally.
385220	394017	Our focus now is on taking the action to secure this transition in a fair way, and in partnership with other countries in the EU and beyond.
394518	400589	It is a big challenge, but one that we all must meet, and the SNP is determined to do so.
401310	403735	And now, the leader of the Liberal Democrats, Jo Swinson.
405149	409256	The climate crisis is even more important than Brexit.
410037	412141	But Brexit is a climate crime.
413002	420635	It is morally wrong to leave our seat at the table and give up our influence to create the change we need right across the world.
421517	423580	We have two paths ahead of us.
423830	436668	one where our children inherit a poisoned planet, or one where our children breathe clean air, where going green is the easier, cheaper option, where we protect our planet for future generations.
437409	437910	Thank you all.
437930	438611	So let's begin.
438731	440393	Our format is simple.
440433	445420	Each leader will get the chance to answer at least one question first, and then we'll freely debate it between everyone.
445661	448825	There's a lot to get through, so please keep your answers brief.
448805	454115	First, the Conservatives are committed to reaching the emissions target of net zero by 2050.
454195	460547	That means the amount of greenhouse gases we are putting into the atmosphere will be balanced by the amount we are taking out.
460868	462992	So is 2050 the right target?
463453	464535	Jeremy Corbyn.
464515	475022	Well, on the government's current target, they won't reach it until 2099 anyway, because they're simply not living up to the demands made of the Paris Climate Change Accord or indeed of their own statements.
475644	479554	I think we have to do everything we can to get to a 2030.
479534	494541	zero emissions target and we do that by investment in green energy jobs, solar, wind and wave power and we do that by creating jobs in transforming our energy consumption by retrofitting homes to make them environmentally sustainable.
494861	495923	We also have to work
495903	503652	on the global stage, because at the moment, it's going to be well into the end of this century before there's anywhere near sustainability on a global stage.
503872	507176	And by that time, temperatures will have gone up by three degrees centigrade.
507216	518949	And so I want to host COP26 next year to go further than Paris so that we can be leaders on the world stage in setting an agenda of achieving this degree of sustainability by 2030.
518989	520391	So Labour's aiming at 2030.
520471	523935	Nicola Sturgeon, I mean, you're making a big deal of going for 2045.
523915	528221	climate change said Scotland would be doing anyway?
528421	531785	It is what the Committee on Climate Change said is at the outer limits right now.
531866	534369	That is what we should be aiming for at the very latest.
534409	540036	What Scotland has done is pile on the pressure to meet higher targets earlier.
540076	546565	We are going beyond what the Committee on Climate Change has said for 2030, a 75% reduction in all emissions
546545	550069	by 2030, carbon neutrality by 2040.
550269	561080	Now, the IPCC, the international expert, says that the world needs to reach carbon neutrality by 2050 and half emissions, carbon emissions, by 2030.
561520	563282	So we are going beyond that.
563362	568948	And unlike the other leaders here, I'm actually in government, leading a government that is leading by example.
569028	571451	Our targets are the toughest anywhere in the world.
571471	572772	They include aviation,
572752	577702	shipping and they don't rely on international credits and that's the kind of ambition we need to see all countries take.
577782	579285	Adam Price, it's the opposite problem for you.
579325	586660	If Scotland has the resources to get there quicker, the Commission on Climate Change says Wales has less and yet you want to go quicker.
586792	600383	Well, yeah, and we need the power to do that, you know, so that we can actually use the huge advantages that we have in terms of the green jobs revolution, the fantastic marine energy resources that we have across all over our coastline.
600443	603630	But of course, at the moment, we don't have the power to tap into that potential.
603650	605053	We want to see that investment.
605033	610365	I have to say to Jeremy, of course, it was great to see the Labour motion at your conference coming out for 2030.
610425	613291	That's absolutely the right target.
613432	617962	But unfortunately, the manifesto says you want to get the majority of emissions by 2030.
618202	621169	A couple of countries that are already in the world have gone for 2030.
621149	623713	We need to show that same level of ambition.
623873	627678	We have the technology now to reach carbon neutrality by 2030.
628059	630983	Unfortunately, what's lacking is the political will.
631023	636630	That's the monuments to the lack of political leadership that we have either side of us here.
636650	637592	We've got to change that.
637632	641497	And the people that aren't represented here as well are the future generations.
641637	644761	We've got to be their voice and get to 2030 carbon neutrality.
644782	645823	So you're another 2030.
645843	647325	Joe Swinson, where are you?
647677	654745	Well, we think that it is absolutely possible to get there by 2045, but we should do this as quickly as we can.
654765	655906	So you're less ambitious?
656027	660071	No, because we should do it as quickly as we can and bring that date forward.
660692	669942	But the important thing is not only when we get to net zero, it's how quickly we cut emissions right now, how much carbon we take out of the atmosphere right now.
670363	673827	That is what is going to give us the best chance of saving our planet.
673847	676570	But can I inject a note of optimism?
676550	684938	I noticed in your film at the beginning, the fate of that koala at the end of it perhaps was a bit of a somber note.
685078	688902	And often in these climate discussions, that can be how it feels.
688962	690143	It can feel impossible.
690764	702135	When I was growing up in the 1980s, the big challenge that we were thinking about was the hole in the ozone layer and how we were going to deal with that and all of the negative impacts that had.
702503	708197	What gives me hope is that international action was taken, governments got together and agreed.
709039	715895	CFCs were cut by 98% and the hole in the ozone layer is now the smallest it has been for 30 years and looks like it will repair.
716236	718521	That shows me that we can solve this problem.
718501	725630	how credible is 2030, which is also your pledge, when the experts on the Committee on Climate Change just say that's too fast?
725911	730076	We have to do what the science demands, not what's politically convenient here.
730116	737206	And the key thing about a 2050 target is it leaves us with a 50% chance of tipping over into runaway climate chaos.
737246	741051	Now, would you cross a bridge with those odds of getting to the other side?
741331	745977	It's incredibly important that we do what the IPCC warned us about, which is
745957	748501	get involved in cutting emissions as quickly as possible.
748521	760139	Because when we do that, the sooner a target we set, the early action helps in terms of getting people's lives better and equality, and especially global equality as well.
760440	765948	If we leave it too late, we end up using technology to solve the problem, some of which we don't already have.
766049	768472	So 2030 is the right target.
768513	773280	We shouldn't just give up on it and weaken it like Labour have done when things get difficult.
773260	777907	Our plans, our Green New Deal, are several times larger than any party who's here.
778147	779489	They will achieve that target.
779509	780250	We're not weakening.
780270	784216	And they put faith in people to achieve it from the bottom up as well as from the top down.
784236	785258	We're not weakening.
785278	786259	We're not giving up on it.
786380	787641	I'm determined to achieve it.
787942	790746	That's why I've put that in our manifesto.
790726	793069	we recognise there are huge problems on the way.
793589	799515	Adam made the point about Wales being part of a net zero emissions country in the future.
799756	800697	I absolutely agree with that.
800757	803800	That means very big investment in the Swansea Bay Lagoon.
804040	809206	It means big investments all around the UK on wind farms and the solar energy jobs.
809486	810727	I'm determined to achieve it.
811028	820598	We recognise that we just cannot go on like this, but also we have to recognise we are one country in the whole world, so it's what Britain does on the world stage and particularly
820578	823141	particularly at the COP conference next year.
823161	831290	I totally agree that the role that we play internationally is so important.
831690	836936	But surely, you can see, that's why it's so important that we keep our seat at the European Union table.
836976	839859	Because we have led the way in Europe on this.
840240	841321	Europe has led the world.
841361	844665	That's how we got the ambitious Paris Accords through.
845305	850551	And turning our back on the European Union is turning our back on our best way of fighting the climate emergency.
850953	858815	It was Labour who put the climate emergency motion to Parliament on May 1st and led the way in the UK.
