start	end	text
5617	9303	Debating tonight, Joe Swinson, leader of the Liberal Democrats.
10465	12748	Nigel Farage, leader of the Brexit Party.
13710	14932	Labour's Richard Burgon.
16113	18217	Rishi Sunak of the Conservative Party.
19058	21161	Sean Berry, Green Party co-leader.
22103	24006	Adam Price, leader of Plaid Cymru.
24907	29194	And the leader of the SNP and First Minister of Scotland, Nicola Sturgeon.
41307	42168	Good evening.
42188	47273	There are less than two weeks to go in the election campaign, and the stakes could hardly be higher.
47333	58604	With Brexit in focus, the future of our NHS, and indeed our planet, there is now urgent interest, too, in the security on our streets following Friday's terror attack on London Bridge.
59345	69195	Some of you may have already cast a postal vote, but for the rest, there are 11 days to make up your mind, or possibly change your mind, before Election Day on December 12th.
69315	70656	We hope our debate tonight
70906	72709	will help you in your decision.
73049	76775	At home, you can take part using the hashtag ITVdebate.
77376	83486	And tonight, over two hours, your questions will be put to seven politicians, questions they haven't been shown beforehand.
83907	86211	And then they will have time to debate.
86391	90437	We invited the parties to send their leader or a senior representative.
90498	92280	We have five party leaders.
92821	96407	Neither the Conservatives nor the Labour Party decided to send theirs.
96758	104095	So we have Chief Secretary to the Treasury, Rishi Sunak, from the Conservatives, and Labour's Shadow Justice Secretary, Richard Burgon.
104115	109066	Before we start, each has precisely one minute to make an opening statement.
109427	115982	They drew lots to decide the order, and we start this evening with Sian Berry, co-leader of the Green Party.
117464	122091	We are in dark and dangerous times, and this election is about trust.
122111	125457	I know how many casually broken promises you've heard from politicians.
125958	129984	I joined the Greens after hearing too many of these myself 18 years ago.
130004	137616	I know you want real change this year, and things can change dramatically when you use your right to vote.
137596	140702	I'll be honest and say that Brexit would change things for the worse.
141183	144369	And I'll be hopeful and say that I believe you want that final say.
144951	149139	And that you and your children are crying out for real action to stop climate chaos.
149700	151043	That's what I stand for today.
151784	154389	For good ideas that build up communities for the common good.
154750	158237	For the Green New Deal we need to prevent disaster.
158217	171540	Our efforts together to do politics differently mean you have the chance now to elect more Green MPs, a louder voice for you and future generations, adding to the volume and the clarity that Caroline Lucas has been providing for a decade.
172021	175166	You can make history, shine a light in the darkness with your vote.
175747	176989	If not now, when?
179073	179854	Jo Swinson.
181437	184080	Boris Johnson can't be bothered to talk to you tonight.
184760	187763	He's leaving it to his cheerleader, Nigel Farage.
188424	191827	And if they win on the 12th of December, you lose.
192668	201597	Boris Johnson will start years of Brexit talks, stitch up deals with Donald Trump, pick on people weaker than himself and stoke divisions in our country.
202237	205000	And that's why Nigel Farage is happy to help him win.
205901	208103	I'm determined to stop them.
208083	211711	We deserve better than the Farage-Johnson-Trump nightmare.
212253	216022	Their plans for Brexit are not only about our place in Europe.
216703	218668	They're about the kind of country we are.
219429	220592	I love our country.
221254	222757	Our United Kingdom.
223439	226125	Open, fair and generous.
226105	229411	We are stronger working with our friends than standing alone.
230032	235562	Tackling the climate crisis, helping the vulnerable, celebrating the richness of our diversity.
235963	238788	If you want that brighter future, vote Liberal Democrat.
240631	241252	Rishi Sunak.
242554	246882	You, me, everyone is fed up.
247216	251260	Fed up with the way that Parliament has been paralysed by Brexit.
252021	254343	We just want to move on.
255224	257527	And with a Conservative government, we can.
258348	260490	We have a new Brexit deal ready to go.
260530	265856	We'll bring it back to Parliament before Christmas and leave by the end of January.
266716	270620	And then we can get back to focusing on your priorities.
271061	274945	The NHS, schools and safer streets.
275093	280163	But the only way to move on is to elect a Conservative government.
281005	294551	So let's end the delay and get Brexit done, because there's so much else that we have to do to move us forward, united, certain, and confident about our future.
294591	297557	Nigel Farage.
298145	305001	There has never been a time when confidence in politics, politicians and our institutions has been lower than it is right now today.
305021	311094	And that's because three and a half years ago, all the parties on this platform told you to vote Remain, but you didn't.
311535	312858	You said, we want to leave.
312898	316727	And three and a half years on, we find most of the parties here
316707	329070	still don't want to honour the vote, want you to vote again, some even want to revoke Article 50, and the Conservatives have had three and a half years to sort this out, yet they sort a half-in, half-out fudge.
329090	332657	I formed the Brexit Party because I want to get Brexit done properly.
332637	335099	I want us to become an independent nation.
335219	341125	That is what the vote was for, to leave the institutions of the EU and to be self-governing.
341806	346170	Once we've done that, that's just the beginning of a political revolution that needs to happen.
346210	348752	The Brexit Party are the new radicals.
348792	355638	We've got to reform our rotten institutions, the House of Lords, our voting system, corruption with postal voting.
356059	359522	Let's get back to being a proper, functioning democracy.
360312	360993	Nicola Sturgeon.
361413	364738	This election is the most important in our lifetimes.
365359	369865	At stake is not just Brexit, but what kind of society we want to be.
369885	374892	The SNP wants Scotland to be an independent, internationalist country.
375433	379819	And we are determined that the people of Scotland must have the right to make that choice.
380620	386067	But we also want to play our part in locking Boris Johnson out of Downing Street.
386047	390017	Make no mistake, if he wins a majority then the consequences will be dire.
390719	392825	Brexit will not in any sense be done.
393206	398740	Trade talks haven't even started and these issues will cause chaos for years to come.
399040	405369	In the rush for a trade deal with Donald Trump, the Tories simply can't be trusted not to put our NHS on the table.
405950	411719	They're also threatening to rip up rules on food standards, environmental protections and workers' rights.
412520	417908	To build a better future, we need to stop Boris Johnson and the Tories.
418429	421814	And in Scotland, that means voting SNP.
423997	424778	Adam Price.
425652	429457	Politics was already in a dark place, and it feels as if it just got darker.
429918	435746	But as Lukasz on London Bridge showed us, sometimes the worst times can bring out the best in us.
436587	440292	So how can we rediscover our lost sense of hope?
441134	444498	In Wales, it's difficult not to feel the opposite, the paralysis of despair.
444558	447022	We're going backwards from health to the economy.
447422	449525	And it's Labour that's been in power there for 20 years.
449565	450306	They're not the answer.
450807	452149	So what is?
452433	455320	Well for us it's not more Westminster, it's more Wales.
455720	459629	Elect MPs from the Westminster parties and they go there to fight each other.
460211	465021	Elect MPs from Wales' party and they'll fight for us with every breath.
465422	469311	Like my father when he was boxing champion, they'll punch above their weight.
469291	471836	To Westminster, we are invisible.
472417	475943	To us, Wales is invaluable because it's who we are.
