start	end	text
31	4136	First, a Change the Build schedule, a Leader's Special of Question Time.
4337	11325	You can go online to BBC News to follow all the analysis with the BBC's Reality Check from the comfort of your own couch.
16092	17754	Tonight, we're in Sheffield.
17814	21178	Welcome to Question Time, Election Leaders Special.
30237	37905	For the first time, all four leaders of the UK's main political parties will answer questions one after the other from a Question Time audience.
39006	40107	This one right here.
40447	46833	Everyone gets the same amount of time, just under half an hour, to respond to what our audience wants to ask about their policies.
47234	49476	We'll begin with the Labour leader, Jeremy Corbyn.
49636	59586	Then at 7.30, the First Minister of Scotland and leader of the Scottish National Party, Nicola Sturgeon, followed by the leader of the Liberal Democrats, Joe Swinson, at 8 o'clock.
59566	64037	And finally, at 8.30, the Conservative leader and Prime Minister, Boris Johnson.
64538	69490	And remember, as always, you can join in on Twitter, on Facebook, on Instagram, in the usual way.
70392	72116	So, let's get started.
72237	77389	Without further ado, will you please join me in welcoming the leader of the Labour Party, Jeremy Corbyn.
97028	97909	Good evening, Mr Corbyn.
97929	99512	Thank you very much for being with us.
99752	100213	It's a pleasure.
100433	108125	Before we start, and I promise you I'm saying this to everybody, the aim tonight is to allow our audience here to ask you as many questions as possible.
108145	111650	So if you could keep your answers brief and to the point, that would be great.
111730	114434	And I hope you'll forgive me for interrupting if you don't.
114955	118721	So let's have our first question from Ian Parkin.
120764	121565	Good evening, Jeremy.
122206	125972	Should businesses be frightened of an incoming Labour government?
126323	141871	No, they should not be frightened of an incoming Labour government because our country's economy relies on many small and medium-sized enterprises that are the motor of our economy that often have great difficulty in accessing capital and accessing support for what they're trying to do.
142372	148062	The biggest businesses will be asked to pay a little bit more in corporation tax, but it will be lower
148042	152967	than it was in 2010, and indeed lower than the average for most industrial countries.
153207	157973	What I want to do is ensure that there is an economy thriving in every part of the country.
158233	159895	And so that means the resources.
160195	163719	It means an infrastructure system, roads and railways all across the country.
163839	168704	It means broadband in every part of our country that's free to everyone to use.
168904	172208	And that will mean that businesses can be set up anywhere.
172228	173509	It also
173489	188647	It is also clear in our manifesto here that what we're keen to do is ensure there is a better trained workforce in our society, so we will be promoting apprenticeships and skilled training at every level and give them the same value as academic education in universities.
188667	198579	And so I enjoy working with all the business organisations, setting out clearly our views on public ownership, our views on taxation and our views on investment for the future.
198839	200461	OK, there's two people with their hands up.
200481	200982	Let's hear from you both.
202632	205296	Starting with you, sir.
205316	208982	To be honest, Mr Corbyn, I don't think it's businesses who should be scared just.
209022	210024	I think it's everyone.
210485	221122	Your reckless socialist ideas are genuinely terrifying to me, my family and my friends, and I think freedom will completely erode if we let you have the keys to number 10.
221583	224387	OK, before you answer, Mr Corbyn, can I hear from you as well, please?
224536	228230	So what about the businesses that you're going to nationalise that then won't exist?
228591	233128	So when you're saying about free internet and the other likes of Virgin and Sky, then they haven't got a product to sell.
234982	243854	The issue of your views on rights and freedoms in our society, I absolutely defend the right of free speech.
244675	246999	I supported the introduction of the Human Rights Act.
247059	249182	I support the Convention on Human Rights.
249282	252947	Freedoms and rights in a democracy are very, very important.
253247	259796	I spent my life getting into hot water for defending people because I believe their human rights should not be violated.
259836	263942	And that's the kind of government that I intend to lead that does guarantee democracy.
263922	266209	So why do you think this man is frightened of you being in power?
267352	274973	Well, I can't understand what everything is going on in your mind that makes you say that, but whatever.
274994	279045	Maybe we can talk about it later if you like.
280156	296883	I want to live in a society where we do deal with the worst aspects of poverty that exist in our society, we do invest properly in our schools, we do give all our children a real chance and we do have a health service that is really there for all of us at all times.
297163	299567	That's the kind of agenda that I've spent my life dealing with.
299808	302552	The gentleman that asked the question about businesses,
302532	313533	On the questions of public ownership, which you're quite right to raise, our proposals are that we will take our railways, which after all were invested in and built by the rest of us, back into public ownership.
313914	319545	We'll take Royal Mail back into public ownership as it's a natural monopoly and our water industry
319525	331500	which has been asset-stripped to within an inch of its life by many of these water companies and wastes a great deal of water will come back into public ownership which will be run with consumer and worker involvement.
331780	339610	The new announcement we made last week was on broadband because I believe that the government's proposals are insufficient
339590	345322	Only 10% of households in the whole of the UK get access to fibre optic broadband.
345563	352357	We will make that 100% within 10 years, starting in the areas, the remote areas of the country, that have the least access at the moment.
352417	355344	Hence, we can get the business development done in those places.
355364	356246	OK, let's hear a little bit more from him.
356266	356907	Just the man in the white shirt.
360295	364199	Mr. Corbyn, I heard you talk about free speech and standing up for human rights.
364580	366642	And I have two young daughters.
367263	373029	And what terrifies me is I look at some of the Labour MPs, some female Labour MPs, and the misogyny that's happened in the Labour Party.
373069	374390	They've been driven out the party.
374831	382739	I look at a video on YouTube with Ruth Smith, particularly, because I'm willing to give you the benefit of the doubt in terms of maybe people are doing it in your name and not supported by you.
382759	386944	But I look at a video of Ruth Smith online, where she was in a press conference with you,
386924	390629	And basically, Ruth Smith, a Jewish MP, was heckled out of that press conference.
390649	391690	It's online, it's on YouTube.
392171	396897	And there you are, at the end of the press conference, chatting happily to that same heckler.
396917	399040	I don't buy this whole nice old grandpa.
399461	402064	I see that video, and that tells me all I need to know.
402104	405088	And I'm terrified for my daughters, because I see what you did in that video.
406190	413380	And I don't understand how you can say you stand up for human rights and free speech when that's how you support a Labour MP at a Labour press conference.
413400	414321	I think it's disgraceful.
414902	416003	Nobody should...
417738	422140	Nobody should suffer any abuse in public life or privately.
422502	423748	Clear.
425551	434079	Nobody should suffer abuse, and many women Labour MPs, Ruth Smith included and others, have suffered the most unbelievable levels of abuse.
434419	441926	And it was a Labour MP, Jo Cox, who was murdered because she stood up in public life.
442206	454917	I simply say to you that bad behaviour, misogynism, racism in any form, is absolutely not acceptable in any form whatsoever in my party or in our society.
457597	465947	then why, and it's online, why were you talking happily and with a smile on your face to that same heckler when she's been heckled in tears at the press conference?
466267	469991	Why would Labour MPs, female MPs, need bodyguards at a Labour conference?
470011	473095	I just don't understand it, but it seems like we're not going to come to an agreement.
473115	474697	I've had many conversations with Ruth Smith since then.
474957	475397	She's left the party.
475417	481825	The gentleman concerned I'd known for many years, and I did say hello to him as I left the meeting, as you would somebody you'd known as well.
481845	482626	Go and look at the video, Mr Corbyn.
482646	484768	And also, you don't know what was said between us.
484748	489080	Go and look at the video, Mr Corbyn, and see if it's fair.
489160	499007	Mr Corbyn, under your leadership, Labour has become the second political party after the BNP to be invested by the Equality and Human Rights Commission.
499027	500732	How do you feel to be in that kind of company?
500712	505199	It's our process that is being looked at and I'm very happy about that.
505299	507262	We've laid ourselves completely open to it.
507583	516156	We're the party that after all set up the Equality and Human Rights Commission and in government we will fund it properly and I think it's right that our processes should be examined.
516436	523868	We're the only party that actually has a full process to deal with abuse, racism in any form.
523848	527805	within our party or our society is simply not acceptable.
528026	534212	We have suspended and expelled members that have been guilty of any racist activity.
536993	548264	Jeremy Corbyn, you've talked about standing by human rights and so on, but recently you took a stance alongside Ivo Morales, who recently resigned and left Bolivia to Mexico.
548684	557313	There's protests in Bolivia that have turned violent in support of Ivo Morales, including food blockades that are starving cities like La Paz.
557433	565060	So how are you supporting human rights in that regard when you're standing with somebody who has protests that support him, that use such violent means to do so?
565917	569483	I met Evo Morales in Mexico last year.
569663	577755	I had a very long conversation with him about his country and about the economic development that's happened and the numbers of people that have been taken out of poverty.
578236	582703	Obviously, I follow what's going on in that country as I do in many other countries in the world.
583104	588432	He resigned from the presidency and now has moved out of Bolivia.
588412	599447	I ask and I support the other Latin American governments that have asked for a process of peace in Bolivia so that the Constitution can be restored, so that democratic government can come back.
599747	602010	That surely is the right thing to do.
602111	603673	I agree, but that's not what you said on Twitter.
603693	605295	You said you stand by Ivo Morales.
605335	609120	You took a position in something in such a...
609573	614978	a dispute right now, a civil unrest, that any opinion, one way or another, is turning violent.
615258	619102	So when you take a position in something like that, it emboldens the violence.
619602	621544	It's obvious there is civil unrest in Bolivia.
621564	631993	There are very strong feelings on both sides about people that feel they've been let down because Evo Morales is no longer president, others that probably don't support him at all.
632253	635016	Surely the function now is to try and bring people together.
635336	636717	I met Evo Morales last year.
636737	639580	I've met him over the years.
639560	645065	recognise that Bolivia, before he became president, was probably the poorest country in Latin America.
645305	645886	It isn't now.
646146	646467	OK.
646747	647447	I'm sorry to shut you down.
647467	649149	There's a lot of questions people want to get in.
649189	650931	Let's hear a question from Daniel Holt.
651471	652532	Where are you, Daniel?
652552	653954	Up here, yeah.
653974	657337	Mr Corbyn, will you campaign to remain or leave in the EU if elected?
657577	660240	Why would anyone vote Labour without knowing the answer to that question?
665485	665865	APPLAUSE Thank you.
665885	667086	Thanks for your question.
667910	673581	The issue of Brexit can be one that divides people enormously and it has and it does.
674423	681077	Our whole strategy, my whole strategy has been to try to bring people together however they voted in the referendum in 2016.
681217	684223	But the question is will you campaign to remain or leave the EU if elected?
684464	685947	Can I answer it?
686147	688031	No, I'd love you to answer it, that's it.
688131	688652	Right.
689560	693267	One, we will negotiate a credible leave deal with the European Union.
693428	694390	Let me finish, please.
694450	696614	I'm trying to answer the gentleman's question.
697095	701283	Secondly, we will put that alongside remain in a referendum.
701724	710742	My role and the role of our government will be to ensure that that referendum is held in a fair atmosphere, and we will abide by the result of it.
710722	726075	and I will adopt, as Prime Minister if I am at the time, a neutral stance so that I can credibly carry out the results of that to bring our communities and country together rather than continuing an endless debate about the EU and Brexit.
726115	729839	This will be a trade deal with Europe or remaining in the EU.
729979	733382	That will be the choice that we put before the British people within six months.
733702	740408	Any other option will require years of negotiations either with the EU or the USA and put our public services at risk.
740388	747774	Daniel, does that answer your question?
747814	752811	We've already had three and a half years of upheaval and the British people voted in 2016, so why do we need to vote again?
753044	760095	Well, I think the demands of people to try to, A, some parties want to revoke Article 50.
760175	762559	I actually voted to implement Article 50.
762820	765144	Some people wanted a second referendum.
765244	771053	Some people wanted leaving without any deal whatsoever, which I think would be catastrophic to our economy.
771033	796703	People voted remain, they voted leave but they didn't vote to lose their jobs, they didn't vote for deregulation, they didn't vote for damage to our economy and I think it's only sensible and reasonable to put that option back there to the people within six months in order to bring our country and society together to face the future together to bring about a fairer Britain.
798556	806031	I mean, this thing about saying that lots of people are groaning because he's saying that he's not going to take a clear position, there is actually precedence for this.
806632	811282	When there was a referendum on Europe in the 1970s, Howard Wilson remained neutral.
812044	815911	So for people to say, oh, this is ridiculous that he's not taking a position, it's false.
815972	817695	It's a false position.
820915	825483	The Liberal Democrats are saying reverse Brexit, stop Brexit.
825503	827706	Boris Johnson is saying get Brexit done.
828047	838604	The only person that actually has a clear strategy, a grown-up, sensible strategy, is this man right here, Jeremy Corbyn.
838624	842391	Just to be clear, Harold Wilson did actually say he was in favour, but he allowed a free vote on it.
842411	843312	Yes, the woman there.
844473	852025	Corbyn, I appreciate your efforts at bringing people together in this country.
852605	853968	I understand your strategy.
855250	868590	What I'm really interested in is that the Labour Party seems to be the only party which is developing a credible set of policies to deal with climate emergency.
869971	882040	Could you enlighten us about what you think your Labour Party policies would do for jobs and for a good future for young people in Sheffield?
882155	882556	Thank you.
883297	885021	Thank you very much for your question.
886003	889710	We face a climate emergency across the whole world.
890291	891113	It's very obvious.
891634	894259	Unusual and extreme weather patterns have got worse and worse.
894821	898708	The poorest and most vulnerable people in the poorest and most vulnerable places suffer first.
899069	900973	Others suffer later.
900953	904219	We signed up to the Paris Climate Change Accords in 2015.
904319	909729	I was there, I thought it was great, but it didn't go far enough and it's got to go much further.
910150	920970	So on May 1st this year, I proposed to Parliament that we declare a climate emergency in our country and that's now been replicated in many Parliaments around the world and I'm pleased about that.
920950	927176	But it does mean we've got to play our part by reducing emissions to get to net zero emissions.
927496	935324	It also means the possibilities of a huge number of jobs and development in our country in dealing with this emergency.
935604	943592	It means jobs in retrofitting houses to make them environmentally sustainable, to make them better insulated, to use less energy.
943832	946975	It means green energy jobs, wind, wave, solar.
946955	949999	It means big projects like Swansea Bay Lagoon.
